Name,Source URL
MiamiOH-tcpwrappers,https://github.com/MiamiOH/puppet-tcpwrappers
hetzner-filebeats,https://github.com/xneelo/hetzner-filebeats
pltraining-puppetfactory,https://github.com/puppetlabs/puppetfactory
choria-mcollective_agent_puppetca,https://github.com/choria-plugins/puppetca-agent
openstack-neutron,https://opendev.org/openstack/puppet-neutron.git
pcfens-command_args,https://github.com/pcfens/puppet-command_args
landcareresearch-amazon_s3,https://bitbucket.org/landcareresearch/puppet-amazon-s3
evenup-auditd,https://github.com/evenup/evenup-auditd
scottyc-golang,https://github.com/scotty-c/puppet-golang
dynatrace-dynatraceoneagent,https://github.com/Dynatrace/Dynatrace-OneAgent-Puppet
npwalker/pe_metric_curl_cron_jobs,https://github.com/npwalker/pe_metric_curl_cron_jobs
evenup-beaver,https://github.com/evenup/evenup-beaver
codingfuture-cfsystem,https://github.com/codingfuture/puppet-cfsystem
bodgit-sasl,https://github.com/bodgit/puppet-sasl
rehan-wget,https://github.com/rehanone/puppet-wget
qtechnologies-sysstat,https://github.com/Q-Technologies/puppet-sysstat
frozenfoxx-hubot,https://github.com/frozenfoxx/puppet-hubot
hunner-pry,https://github.com/hunner/puppet-pry
cloudscaling-scaleio_openstack,https://github.com/codedellemc/puppet-scaleio-openstack
andschwa-unattended_upgrades,https://github.com/andschwa/puppet-unattended_upgrades
saheba-sinopia,https://github.com/saheba/puppet-sinopia
jhoblitt-sysstat,https://github.com/jhoblitt/puppet-sysstat
akumria-nullmailer,https://github.com/akumria/puppet-nullmailer
eyp-nrpe,https://github.com/NTTCom-MS/eyp-nrpe
eyp-apt,https://github.com/SaltaIT/eyp-apt
flypenguin-mkdir,https://github.com/flypenguin/puppet-mkdir
camptocamp-hiera_undef,https://github.com/camptocamp/puppet-hiera-undef
camptocamp-nfs,https://github.com/camptocamp/puppet-nfs
puppet-report_hipchat,https://github.com/voxpupuli/puppet-report_hipchat
claranet-newrelic,https://github.com/claranet/puppet-newrelic
ajaz-pam_auth_update,https://github.com/atta/pam_auth_update
puppetlabs-stunnel,https://github.com/puppetlabs/puppetlabs-stunnel
cmuench-n98magerun,https://github.com/cmuench/puppet-n98magerun
maestrodev-perforce,https://github.com/maestrodev/puppet-perforce
acme-sysstat,https://github.com/acme/puppet-acme-sysstat
puppetlabs-rook,https://github.com/puppetlabs/puppetlabs-rook
openstack-heat,https://opendev.org/openstack/puppet-heat.git
dphilpot-nullmailer,https://github.com/dphilpot/dphilpot-nullmailer
camptocamp-mcollective,https://github.com/camptocamp/puppet-mcollective
claranet-varnish,https://github.com/claranet/puppet-varnish
puppetlabs-http_request,https://github.com/puppetlabs/puppetlabs-http_request
jlondon-couchbase,https://github.com/justicel/puppet-couchbase
puppetlabs-patching_as_code,https://github.com/puppetlabs/puppetlabs-patching_as_code
openstack-ironic,https://opendev.org/openstack/puppet-ironic.git
leonardothibes-s3cmd,https://github.com/leonardothibes/puppet-s3cmd
netflower-remote_syslog2,https://github.com/netflower/puppet-remote_syslog2
puppet-bird,https://github.com/voxpupuli/puppet-bird
abstractit-xtrabackup,https://github.com/abstractitptyltd/puppet-xtrabackup
camptocamp-varnish,https://github.com/camptocamp/puppet-varnish
choria-mcollective_agent_nrpe,https://github.com/choria-plugins/nrpe-agent
jonono-auditpol,https://github.com/jonono/puppet-auditpol
ethanhs-snapd,https://github.com/ethanhs/puppet-snapd
rtyler-groovy,https://github.com/jenkins-infra/puppet-groovy
basti1302-windows_path,https://github.com/basti1302/puppet-windows-path
ceritsc-psacct,https://github.com/CERIT-SC/puppet-psacct
genebean-zabbixagent,https://github.com/genebean/genebean-zabbixagent
halyard-fancontrol,https://github.com/halyard/puppet-fancontrol
ipcrm-registry_acl,https://github.com/ipcrm/registry_acl
halyard-pacman,https://github.com/halyard/puppet-pacman
it2ndq-barman,https://github.com/2ndquadrant-it/puppet-barman
puppet-nscd,https://github.com/voxpupuli/puppet-nscd
aristanetworks-eos,https://github.com/arista-eosplus/puppet-eos
openstackci-dashboard,git://github.com/openstack-ci/puppet-dashboard.git
zleslie-pkgng,https://github.com/xaque208/puppet-pkgng
sbitio-monit,https://github.com/sbitio/puppet-monit
nexcess-ksplice,https://github.com/nexcess/puppet-ksplice
cloudpassage-cloudpassage,https://github.com/cloudpassage/puppet-cloudpassage
uol-host6,https://github.com/UniversityofLeeds/host6
example42-postfix,https://github.com/example42/puppet-postfix
shinesolutions-amazon_ssm_agent,https://github.com/shinesolutions/puppet-amazon-ssm-agent
puppet-strongswan,https://github.com/voxpupuli/puppet-strongswan
sbadia-bird,https://github.com/sbadia/puppet-bird
cristifalcas-docker,https://github.com/cristifalcas/puppet-docker
jamtur01-hipchat,https://github.com/jamtur01/puppet-hipchat
ghoneycutt-rsyslog,https://github.com/ghoneycutt/puppet-module-rsyslog
katello-candlepin,https://github.com/theforeman/puppet-candlepin.git
katello-foreman_proxy_content,https://github.com/theforeman/puppet-foreman_proxy_content.git
camptocamp-nagios,https://github.com/camptocamp/puppet-nagios
mighq-iptables,https://github.com/mighq/puppet-iptables
thias-geoip,https://github.com/thias/puppet-geoip
cannonps-local_security_policy,https://github.com/cannonps/local_security_policy
ghoneycutt-puppet,https://github.com/ghoneycutt/puppet-module-puppet
landcareresearch-pgbouncer,git://bitbucket.org/landcareresearch/puppet-pgbouncer.git
camptocamp-dhcp,https://github.com/camptocamp/puppet-dhcp
jmkeyes-powerdns,https://github.com/jmkeyes/puppet-powerdns
dhoppe-screen,https://github.com/dhoppe/puppet-screen
pcfens-yas3fs,https://github.com/pcfens/puppet-yas3fs
LeLutin-smartd,https://github.com/lelutin/puppet-smartd
eyp-logrotate,https://github.com/NTTCom-MS/eyp-logrotate
nosolutions-tsm,https://github.com/nosolutions/puppet-tsm
bashtoni-masq,https://github.com/BashtonLtd/puppet-masq
opentable-altlib,https://github.com/opentable/puppet-altlib
cjtoolseram-puppetconf,https://github.com/cjtoolseram/cjtoolseram-puppetconf
eyp-python,https://github.com/NTTCom-MS/eyp-nrpe
openstack-sahara,https://opendev.org/openstack/puppet-sahara.git
jtopjian-reprepro,https://github.com/jtopjian/puppet-reprepro
prozeta/portauthority,https://github.com/prozeta/port-authority
puppet-lldpd,https://github.com/voxpupuli/puppet-lldpd
lcgdm-dmlite,https://gitlab.cern.ch/lcgdm/dmlite
chartbeat-mdadm,https://github.com/chartbeat-labs/puppet-mdadm
gene1wood-credstash,https://github.com/gene1wood/puppet-credstash
dylanratcliffe-windows_disk_facts,https://github.com/dylanratcliffe/windows_disk_facts
conzar-check_run,https://github.com/Conzar/check_run
ghoneycutt-rpcbind,https://github.com/ghoneycutt/puppet-module-rpcbind
trulabs-asterisk,https://github.com/trulabs/puppet-asterisk
jkroepke-autofs,https://github.com/jkroepke/puppet-module-autofs
dsc-octopusdsc,https://github.com/OctopusDeploy/OctopusDSC
panaman-pathmunge,https://github.com/panaman/puppet-pathmunge
soerenbe-syslog_ng,https://github.com/soerenbe/soerenbe-syslog_ng
jriviere-windows_ad,https://github.com/insentia/windows_ad
jgazeley/lm_sensors,https://github.com/djjudas21/puppet-lm_sensors
ispavailability-elasticsearch,https://github.com/elasticsearch/puppet-elasticsearch
cygnus-disk_facter,https://github.com/CygnusNetworks/cygnus-puppet-disk-facter
jlambert121-kibana,https://github.com/jlambert121/jlambert121-kibana
joshbeard-crowd,https://github.com/joshbeard/puppet-crowd
ploperations-puppetlabs_apt,https://github.com/puppetlabs-operations/puppet-puppetlabs_apt
enterprisemodules-mq_config,https://github.com/enterprisemodules/mq_config
jcpunk-efi,https://github.com/jcpunk/puppet-efi
puppet-augeasproviders_core,https://github.com/voxpupuli/puppet-augeasproviders_core
abstractit-pnp4nagios,https://github.com/abstractitptyltd/puppet-pnp4nagios
openstack-horizon,https://opendev.org/openstack/puppet-horizon.git
norisnetwork-exim,https://github.com/noris-network/puppet-exim
tschaber-elastic_cluster,https://github.com/tobiasschaber/elastic
hawknewton-pulp,https://github.com/hawknewton/puppet-pulp
wcooley/splunk_conf,https://github.com/wcooley/puppet-splunk_conf
llehmijo-tomcat7_rhel,https://github.com/laurilehmijoki/tomcat7_rhel
souldo-ie_esc,https://github.com/matthewrstone/puppet-ie_esc
zleslie-ldapquery,https://github.com/xaque208/puppet-ldapquery
blentz-selinux_types,https://github.com/blentz/puppet-selinux_types
puppet-windows_autoupdate,https://github.com/voxpupuli/puppet-windows_autoupdate
enterprisemodules-wls_profile,https://github.com/enterprisemodules/wls_profile
maestrodev-git,https://github.com/maestrodev/puppet-git
thejandroman-kibana3,https://github.com/thejandroman/puppet-kibana3
danieldreier-autosign,https://github.com/danieldreier/puppet-autosign
atlassian-bamboo_rest,https://bitbucket.org/atlassian/atlassian-bamboo_rest.git
puppetlabs-secure_env_vars,https://github.com/puppetlabs/puppetlabs-secure_env_vars
TubeMogul-curator,https://github.com/tubemogul/puppet-curator
eyp-dovecot,https://github.com/NTTCom-MS/eyp-dovecot
theforeman-puppetserver_foreman,https://github.com/theforeman/puppet-puppetserver_foreman
puppetlabs-image_build,https://github.com/puppetlabs/puppetlabs-image_build
garethr-diamond,https://github.com/garethr/garethr-diamond
cesnet-hadoop,https://github.com/MetaCenterCloudPuppet/cesnet-hadoop
deanwilson-ip_in_range,https://github.com/deanwilson/puppet-ip_in_range
rnelson0-local_user,https://github.com/rnelson0/puppet-local_user
jorten-chrony,https://github.com/jensortenholm/puppet-chrony
openstack-swift,https://opendev.org/openstack/puppet-swift.git
puppetlabs-dashboard,git://github.com/puppetlabs/puppetlabs-dashboard.git
ghoneycutt-ntp,https://github.com/ghoneycutt/puppet-module-ntp
maestrodev-maestro,https://github.com/maestrodev/puppet-maestro
thias-keepalived,https://github.com/thias/puppet-keepalived
abaranov-rt,https://github.com/lfit/puppet-rt
jethrocarr-hostname,https://github.com/jethrocarr/puppet-hostname
dalen-puppetls,https://github.com/dalen/puppetls
Sliim-pyenv,https://github.com/Sliim/puppet-pyenv
aco-yum_autoupdate,https://github.com/antoineco/aco-yum_autoupdate
kemra102-ius,https://github.com/kemra102/puppet-ius
wknapik-teamcity_agent,https://github.com/wknapik/teamcity_agent
lcgdm-dpm,https://gitlab.cern.ch/lcgdm/dmlite
jonnyx-msuac,https://github.com/jonmosco/puppet-msuac
ghoneycutt-vim,https://github.com/ghoneycutt/puppet-module-vim
tsystemsmms-secc_nrpe,https://github.com/T-Systems-MMS/puppet-secc_nrpe
opentable-homes,https://github.com/opentable/puppet-homes
branan-s3file,https://github.com/branan/puppet-module-s3file
rharrison-lokkit,https://github.com/rharrison10/puppet-lokkit
ffapitalle-authclientconfig,https://github.com/ffapitalle/puppet-authclientconfig
cristifalcas-flannel,https://github.com/cristifalcas/puppet-flannel
yano3-cerebro,https://github.com/yano3/puppet-cerebro
acme-ohmyzsh,https://github.com/acme/puppet-acme-oh-my-zsh
cristifalcas-kubernetes,https://github.com/cristifalcas/puppet-kubernetes
neillturner-oraclejava,https://github.com/neillturner/oraclejava
inkblot/shorewall,https://github.com/inkblot/puppet-shorewall
cristifalcas-docker_registry,git@github.com:cristifalcas/puppet-docker_registry.git
opentable-sslcertificate,https://github.com/opentable/puppet-sslcert
camptocamp-python,https://github.com/camptocamp/puppet-python
ccin2p3-mit_krb5,https://github.com/ccin2p3/puppet-mit_krb5
previousnext-cloudwatchlogs,https://github.com/previousnext/puppet-cloudwatchlogs
biemond-wls,https://github.com/biemond/puppet
stm-haveged,https://github.com/smoeding/puppet-haveged
example42-memcached,https://github.com/example42/puppet-memcached
camptocamp-gnome,https://github.com/camptocamp/puppet-gnome
puppetlabs-cloud_provisioner,git://github.com/puppetlabs/puppetlabs-cloud_provisioner.git
puppet-nsclient,https://github.com/voxpupuli/puppet-nsclient
adamcstephens-systemupdates,https://github.com/adamcstephens/puppet-systemupdates
puppetlabs-panos,https://github.com/puppetlabs/puppetlabs-panos
zleslie-ssh,https://github.com/xaque208/puppet-ssh
camptocamp-mapserver,https://github.com/camptocamp/puppet-mapserver
openstack-openstack_extras,https://opendev.org/openstack/puppet-openstack_extras.git
openstack-ceilometer,https://opendev.org/openstack/puppet-ceilometer.git
example42-timezone,https://github.com/example42/puppet-timezone
kreeuwijk-vmtools_win,https://github.com/kreeuwijk/vmtools_win
kayak-bamboo_agent,https://github.com/kayakco/puppet-bamboo_agent
tse-winntp,https://github.com/puppetlabs/tse-module-winntp
attachmentgenie-timezone,https://github.com/attachmentgenie/attachmentgenie-timezone
puppetlabs-apply,https://github.com/puppetlabs/puppetlabs-apply
puppet-nrpe,https://github.com/voxpupuli/puppet-nrpe
example42-resolver,https://github.com/example42/puppet-resolver
joshbeard-bamboo,https://github.com/joshbeard/puppet-bamboo
kemra102-snapd,https://github.com/kemra102/puppet-snapd
camptocamp-catalog_diff,https://github.com/camptocamp/puppet-catalog-diff
nvpuppet-systemenv,https://github.com/nvalentine-puppetlabs/puppet-systemenv
tsuru-gandalf,https://github.com/tsuru/puppet-tsuru
blom-rssh,https://github.com/blom/puppet-rssh
datacentred-passwordless_ssh,https://github.com/datacentred/datacentred-passwordless_ssh
openstack-manila,https://opendev.org/openstack/puppet-manila.git
geoffwilliams-windows_firewall,https://github.com/GeoffWilliams/puppet-windows_firewall
forward3ddev-r,https://github.com/forward3d/puppet-r
example42-nginx,https://github.com/netmanagers/puppet-nginx
CERNOps-cvmfs,https://github.com/cvmfs/puppet-cvmfs
hfm-mha,https://github.com/hfm/puppet-mha
thias-ntp,https://github.com/thias/puppet-ntp
jcustenborder-confluent,https://github.com/jcustenborder/puppet-confluent
example42/haproxy,https://github.com/example42/puppet-haproxy
lvicainne-bashrc,https://github.com/lvicainne/puppet-bashrc
example42-nrpe,https://github.com/example42/puppet-nrpe
dhoppe-nagios,http://github.com/dhoppe/puppet-nagios
openstack-tempest,https://opendev.org/openstack/puppet-tempest.git
stackforge-vswitch,git://github.com/openstack/puppet-vswitch.git
calmenergy-fail2ban,https://github.com/calmenergy/calmenergy-fail2ban
maestrodev-maestro_nodes,https://github.com/maestrodev/puppet-maestro_nodes
openstack-trove,https://opendev.org/openstack/puppet-trove.git
puppetlabs-netapp,https://github.com/puppetlabs/puppetlabs-netapp
gdsoperations-openconnect,https://github.com/gds-operations/puppet-openconnect
thias-rhel,https://github.com/thias/puppet-rhel
simp-iptables,https://github.com/simp/pupmod-simp-iptables
deric-dcos,https://github.com/deric/puppet-dcos
puppetlabs-pipelines,https://github.com/puppetlabs/puppetlabs-pipelines
jpi-timezone_win,https://github.com/joeypiccola/timezone_win
locp-opscenter,https://github.com/locp/opscenter
cristifalcas-heka,https://github.com/cristifalcas/puppet-heka
binford2k-manifold,https://github.com/binford2k/binford2k-manifold
puppetlabs-amazon_aws,https://github.com/puppetlabs/puppetlabs-amazon_aws
mighq-ipset,https://github.com/mighq/puppet-ipset
puppetlabs-k5login_core,https://github.com/puppetlabs/puppetlabs-k5login_core
ceritsc-open_vm_tools,https://github.com/CERIT-SC/puppet-open_vm_tools
echoes-molly_guard,https://github.com/echoes-tech/puppet-molly_guard
pegas-cron,https://github.com/pegasd/puppet-cron
simp-sssd,https://github.com/simp/pupmod-simp-sssd
cloudmine-runscope_radar,https://github.com/cloudmine/puppet-runscope_radar
maestrodev-android,https://github.com/maestrodev/puppet-android
liamjbennett-windows_firewall,https://github.com/liamjbennett/puppet-windows_firewall
thias-tlsfiles,https://github.com/thias/puppet-tlsfiles
lcgdm-voms,https://github.com/cern-it-sdc-id/puppet-voms
thias-root,https://github.com/thias/puppet-root
choria-mcollective_data_sysctl,https://github.com/choria-plugins/sysctl-data
luizvasconceloss-hiera_ssm_paramstore,https://github.com/luizvasconceloss/hiera-ssm-paramstore
fervid-secure_linux_cis,https://github.com/fervidus/secure_linux_cis
stm-gai,https://github.com/smoeding/puppet-gai
brainsware-composer,https://github.com/Brainsware/puppet-composer
openstack-designate,https://opendev.org/openstack/puppet-designate.git
puppetlabs-gce_compute,https://github.com/puppetlabs/puppetlabs-gce_compute
tsystemsmms-secc_nrpe_checks,https://github.com/T-Systems-MMS/puppet-secc_nrpe_checks
icinga-icinga,https://github.com/icinga/puppet-icinga
camptocamp-couchdb,https://github.com/camptocamp/puppet-couchdb
jlcox-gitolite,https://github.com/jlcox1970/puppet-gitolite
epflsti-epfl_sso,https://gitlab.com/epfl-sti/puppet.epfl_sso
evenup-cronie,https://github.com/evenup/evenup-cronie
landcareresearch-ckan,https://bitbucket.org/landcareresearch/puppet-ckan
vamsee-solr,https://github.com/vamsee/puppet-solr
puppet-googleauthenticator,https://github.com/voxpupuli/puppet-googleauthenticator
themeier-systemd_cron,https://github.com/TheMeier/themeier-systemd_cron
puppetlabs-boundary,https://github.com/puppetlabs/puppetlabs-boundary
danzilio-kickstart,https://github.com/danzilio/puppet-kickstart
puppetlabs-netscaler,https://github.com/puppetlabs/puppetlabs-netscaler
keirans-azuremetadata,https://github.com/keirans/azuremetadata
ghoneycutt-nfs,https://github.com/ghoneycutt/puppet-module-nfs
broadinstitute-certs,https://github.com/broadinstitute/puppet-certs
oxc-rspamd,https://github.com/oxc/puppet-rspamd
google-gauth,https://github.com/GoogleCloudPlatform/puppet-google-auth
puppetlabs-bacula,http://github.com/puppetlabs/puppetlabs-bacula
kpn-dm_crypt,git@github.tooling.kpn.org:kpn-puppet-forge/puppet-kpn-dm_crypt
camptocamp-firewall_c2c,https://github.com/camptocamp/puppet-firewall_c2c
lcgdm-lcgdm,https://github.com/cern-it-sdc-id/puppet-lcgdm
pltraining-dockeragent,https://github.com/puppetlabs/pltraining-dockeragent
janorn/ipfilter,https://github.com/janorn/puppet-ipfilter
icann-tea,https://github.com/icann-dns/puppet-tea
simp-polkit,https://github.com/simp/pupmod-simp-polkit
chocolatey-chocolatey_server,https://github.com/chocolatey/puppet-chocolatey_server
MiamiOH-pam_access,https://github.com/MiamiOH/puppet-pam_access
dp-golang,https://github.com/danielparks/puppet-golang
tomohiro-mackerel_agent,https://github.com/Tomohiro/puppet-mackerel_agent
tragiccode-wsusserver,https://github.com/TraGicCode/tragiccode-wsusserver
eyp-bacula,https://github.com/NTTCom-MS/eyp-bacula
choria-mcollective_agent_iptables,https://github.com/choria-plugins/iptables-agent
simp-sudo,https://github.com/simp/pupmod-simp-sudo
halyard-ntp,https://github.com/halyard/puppet-ntp
pennycoders-phalconphp,https://github.com/pennycoders/puppet-phalconphp
pcfens-static_custom_facts,https://github.com/pcfens/puppet-static_custom_facts
brainsware-trafficserver,https://github.com/Brainsware/puppet-trafficserver
jhoblitt-zeromq,https://github.com/jhoblitt/puppet-zeromq
codingfuture-cfdb,https://github.com/codingfuture/puppet-cfdb
fsalum-slack,https://github.com/fsalum/puppet-slack
mozrtucker-recursive_directory,https://github.com/rtucker-mozilla/puppet-recursive_directory
puppetlabs-logentries,https://github.com/puppetlabs/puppetlabs-logentries
tobru-smokeping,https://github.com/tobru/puppet-smokeping
lostinmalloc-users,https://github.com/jaschac/puppet-users
simp-pam,https://github.com/simp/pupmod-simp-pam
meltwater-marathon,https://github.com/meltwater/puppet-marathon
serverdensity-serverdensity_agent,https://github.com/serverdensity/puppet-serverdensity
aimonb-aviator,https://github.com/aimonb/puppet_aviator
kogitoapp-gitea,https://github.com/kogitoapp/puppet-gitea
dsc-networkingdsc,https://github.com/dsccommunity/NetworkingDsc
gajdaw-filefetcher,https://github.com/puppet-by-examples/puppet-filefetcher
puppet-windows_eventlog,https://github.com/voxpupuli/puppet-windows_eventlog
dhoppe-postfix,https://github.com/dhoppe/puppet-postfix
maxhope-chroot,https://github.com/maxhope/puppet-chroot
bodgit-zfs,https://github.com/bodgit/puppet-zfs
puppet-winlogbeat,https://github.com/voxpupuli/puppet-winlogbeat
andulla-vsphere_conf,https://github.com/Andulla/vsphere_conf
scrat14-ovirt_guest_agent,https://github.com/scrat14/ovirt-guest-agent
thias-openvpn,https://github.com/thias/puppet-openvpn
reidmv-pe_mco_shell_agent,https://github.com/reidmv/puppet-module-pe_mco_shell_agent
openstack-aodh,https://opendev.org/openstack/puppet-aodh.git
simp-ssh,https://github.com/simp/pupmod-simp-ssh
jsnshrmn-twlight,https://github.com/WikipediaLibrary/twlight_puppet
zanloy-tmux,https://github.com/zanloy/puppet-tmux
wtanaka-mkdir,http://wtanaka.com/puppet-wtanaka-mkdir
vpgrp-influxdb,https://github.com/veepee-puppet/puppet-influxdb
geoffwilliams-r_profile,https://github.com/GeoffWilliams/r_profile
johnlawerance-crucible,https://github.com/johnlawerance/crucible
puppetlabs-node_openstack,https://github.com/puppetlabs/puppetlabs-node_openstack
puppetlabs-win_desktop_shortcut,git@github.com:nigelkersten/win_desktop_shortcut-module.git
eyp-selinux,https://github.com/NTTCom-MS/eyp-selinux
gutocarvalho-puppetserver,https://github.com/gutocarvalho/puppet-puppetserver
puppet-fetchcrl,https://github.com/voxpupuli/puppet-fetchcrl
appcanary-appcanary,https://github.com/appcanary/puppet-appcanary
MiamiOH-httpproxy,https://github.com/MiamiOH/puppet-httpproxy
example42-git,https://github.com/example42/puppet-git
ffquintella-dockerapp_wso2is,https://github.com/ffquintella/puppet-dockerapp_wso2is
ULHPC-sudo,https://github.com/ULHPC/puppet-sudo
tse-time,https://github.com/puppetlabs/tse-module-time
jhoblitt-irqbalance,https://github.com/jhoblitt/puppet-irqbalance
icann-nsd,https://github.com/icann-dns/puppet-nsd
puppetlabs-vcenter,git@github.com:puppetlabs/puppetlabs-vcenter.git
erwbgy-system,https://github.com/voxpupuli/puppet-system
ispavailability-logstash,https://github.com/electrical/puppet-logstash
evenup-trusted_ca,https://github.com/evenup/evenup-trusted_ca
jonnyx-iesec,https://github.com/jonmosco/puppet-iesec
trepasi-geoip,https://github.com/rtib/puppet-geoip
silverstripe-servicetools,https://github.com/silverstripe/puppet-servicetools
cpick-gdebi,https://github.com/cpick/puppet-gdebi
hajee-partition,https://github.com/hajee/partition
openstack-gnocchi,https://opendev.org/openstack/puppet-gnocchi.git
mrjoshuap-dnsmasq,https://github.com/mrjoshuap/puppet-dnsmasq
puppetlabs-drbd,git://github.com/puppetlabs/puppetlabs-drbd.git
ghoneycutt-selinux,https://github.com/ghoneycutt/puppet-module-selinux
example42-exim,https://github.com/example42/puppet-exim
cesnet-site_hadoop,https://github.com/MetaCenterCloudPuppet/cesnet-site_hadoop
cmdntrf-consul_template,https://github.com/cmd-ntrf/puppet-consul_template
gildas-homebrew,https://github.com/gildas/puppet-homebrew
jpi-kms_win,https://github.com/joeypiccola/kms_win
puppetlabs-rancher,https://github.com/puppetlabs/puppetlabs-rancher
razorsedge-openlldp,https://github.com/razorsedge/puppet-openlldp
thbe-rkhunter,https://github.com/thbe/puppet-rkhunter
openstack-murano,https://opendev.org/openstack/puppet-murano.git
example42-activemq,https://github.com/example42/puppet-activemq
nextrevision-automysqlbackup,https://github.com/nextrevision/puppet-automysqlbackup
opentable-iis_rewrite,https://github.com/opentable/iis_rewrite
treydock-repo_centos,https://github.com/treydock/repo_centos
lcgdm-gridftp,https://github.com/cern-it-sdc-id/puppet-gridftp
puppet-vault_lookup,https://github.com/voxpupuli/puppet-vault_lookup
codemanagement-netrc,https://github.com/code-management/netrc
tuxinvader-brocadevtm,https://github.com/TuxInvader/Puppet-Brocade-vTM
puppetlabs-pe_upgrade,https://github.com/puppetlabs/puppetlabs-pe_upgrade
jesse-certificate_extensions_facts,https://github.com/jessereynolds/puppet_certificate_extensions_facts
tkishel-puppet_device,https://github.com/tkishel/puppet_device
covata-safeshare,https://bitbucket.org/covata/puppet_covata_services
ignis-awscli_bundled,https://github.com/vivus-ignis/puppet-awscli_bundled
noma4i-windows_updates,https://github.com/noma4i/puppet-windows_updates
pltraining-kickstand,https://github.com/puppetlabs/puppetlabs-training-bootstrap/tree/master/modules/kickstand
zleslie-pxe,https://github.com/xaque208/puppet-pxe
davehewy-users,https://github.com/DaveHewy/puppet-users
deric-barman,https://github.com/deric/puppet-barman
Aethylred-postfix,https://github.com/Aethylred/puppet-postfix
whefter-syncthing,https://github.com/whefter/puppet-syncthing
lcgdm-xrootd,https://github.com/cern-it-sdc-id/puppet-xrootd
stjeanp-mail_aliases,https://github.com/stjeanp/stjeanp-mail_aliases
pegas-incron,https://github.com/pegasd/puppet-incron
arrnorets-wireguard,https://github.com/arrnorets/puppet-wireguard
ceritsc-chocolatey_sw,https://github.com/CERIT-SC/puppet-chocolatey_sw
negz-lsyncd,https://github.com/negz/puppet-lsyncd
codingfuture-cffirehol,https://github.com/codingfuture/puppet-cffirehol
camptocamp-duplicity,https://github.com/camptocamp/puppet-duplicity
bodgit-postfix,https://github.com/bodgit/puppet-postfix
jlbfalcao-jruby,https://github.com/intelie/puppet-jruby
bzed-letsencrypt,https://github.com/bzed/bzed-letsencrypt
google-gdns,https://github.com/GoogleCloudPlatform/puppet-google-dns
puppetlabs-node_gce,https://github.com/puppetlabs/puppetlabs-node_gce
scottyc-docker_swarm,https://github.com/scotty-c/puppet-docker_swarm
jhoblitt-smartd,https://github.com/jhoblitt/puppet-smartd
abaranov-cobbler,https://github.com/spacedog/puppet-cobbler
gbrown-yumrepos,https://github.com/george-b/yumrepos
stbenjam-dummy,https://github.com/stbenjam/puppet-dummy
example42-rsync,https://github.com/example42/puppet-rsync
nightfly-ssh_keys,https://github.com/nightfly19/puppet-ssh_keys
ckhall-remi,https://github.com/ckhall/puppet-module-remi
p0deje-firefox,https://github.com/p0deje/puppet-firefox
andyroyle-redis_statsd_reporter,https://github.com/andyroyle/puppet-redis-statsd-reporter
puppetlabs-appdirector,git://github.com/puppetlabs/puppetlabs-appdirector.git
puppetlabs-package_updates,https://github.com/puppetlabs/puppetlabs-package_updates
example42-psick,https://github.com/example42/puppet-psick
dhoppe-puppet,https://github.com/dhoppe/puppet-puppet
udzura-report_slack2,https://github.com/udzura/puppet-report_slack2
bodgit-openldap,https://github.com/bodgit/puppet-openldap
simp-aide,https://github.com/simp/pupmod-simp-aide
evenup-tomcat,https://github.com/evenup/evenup-tomcat
puppetlabs-powershell_task_helper,https://github.com/puppetlabs/puppetlabs-powershell_task_helper
cesnet-spark,https://github.com/MetaCenterCloudPuppet/cesnet-spark
MiamiOH-shibboleth_idp,https://github.com/MiamiOH/puppet-shibboleth_idp
halyard-unifi,https://github.com/halyard/puppet-unifi
admin36-winfeature,https://github.com/admin36/winfeature
garethr-riemann,https://github.com/garethr/garethr-riemann
erwbgy-ntp,https://github.com/erwbgy/puppet-ntp
andyroyle-azure_sb_statsd,https://github.com/andyroyle/puppet-azure-sb-statsd
puppetlabs-opennebula,git://github.com/puppetlabs/puppetlabs-opennebula.git
seteam-tomcat,https://github.com/puppetlabs-seteam/puppet-module-tomcat
puppetlabs-lib_puppet,https://github.com/puppetlabs/puppetlabs-lib_puppet
zleslie-groupmembership,https://github.com/xaque208/puppet-groupmembership
softek-zabbixagent,https://github.com/softek/puppet-zabbixagent
puppetlabs-policy_engine,https://github.com/puppetlabs/puppetlabs-policy_engine
puppet-drbd,https://github.com/voxpupuli/puppet-drbd
bodgit-etckeeper,https://github.com/bodgit/puppet-etckeeper
spantree-java7,https://github.com/spantree/puppet-java7
nrvale0-packer,https://github.com/nrvale0/puppet-packer
grafana-promtail,https://github.com/grafana/puppet-promtail
yguenane-mariadbrepo,https://github.com/Mylezeem/puppet-mariadbrepo
simp-simp,https://github.com/simp/pupmod-simp-simp
erwbgy-tomcat,https://github.com/erwbgy/puppet-tomcat
simp-gnome,https://github.com/simp/pupmod-simp-gnome
gdsoperations-graphite,https://github.com/gds-operations/puppet-graphite
enterprisemodules-mq_install,https://github.com/enterprisemodules/mq_install
jcurtis-glusterfs,https://github.com/jaredcurtis/puppet-glusterfs
hfm-tinyproxy,https://github.com/hfm/puppet-tinyproxy
enterprisemodules-oci_config,https://github.com/enterprisemodules/oci_config
